time,price
0:02:47,99.26367368
0:02:48,100.6710005
0:02:49,99.95445184
0:02:50,100.4310973
0:02:51,98.8628091
0:02:52,98.18968936
0:02:53,99.67353233
0:02:54,99.25000544
0:02:55,100.8911872
0:02:56,101.0299807
0:02:57,99.5957417
0:02:58,99.60491946
0:02:59,99.43744734
0:03:00,100.1924457
0:03:01,99.55659629
0:03:02,97.94166877
0:03:03,97.71825898
0:03:04,98.28752727
0:03:05,98.72569047
0:03:06,98.39996804
0:03:07,99.13528396
0:03:08,99.67768052
0:03:09,99.8665703
0:03:10,100.9534115
0:03:11,101.9504821
0:03:12,101.5966875
0:03:13,102.2868885
0:03:14,104.6339917
0:03:15,104.3340548
0:03:16,103.9091749
0:03:17,104.9912472
0:03:18,106.4830463
0:03:19,108.395828
0:03:20,108.1396095
0:03:21,106.8873191
0:03:22,107.4111916
0:03:23,107.7271336
0:03:24,107.530405
0:03:25,106.1159778
0:03:26,107.5951617
0:03:27,108.0200866
0:03:28,106.9968415
0:03:29,105.4938413
0:03:30,105.608317
0:03:31,105.4724567
0:03:32,105.4982897
0:03:33,105.5972274
0:03:34,105.8144897
0:03:35,105.5665114
0:03:36,104.1935679
0:03:37,103.4208425
0:03:38,104.289508
0:03:39,105.5305091
0:03:40,105.5308959
0:03:41,106.7749047
0:03:42,106.0424943
0:03:43,106.7754313
0:03:44,106.4583898
0:03:45,106.5511372
0:03:46,106.7464768
0:03:47,108.2716677
0:03:48,108.2729347
0:03:49,107.1140263
0:03:50,107.918863
0:03:51,108.6283495
0:03:52,109.6726854
0:03:53,109.4432112
0:03:54,110.4111212
0:03:55,110.575627
0:03:56,112.0232736
0:03:57,113.1641993
0:03:58,112.3300173
0:03:59,112.0258824
0:04:00,111.7604891
0:04:01,111.7979702
0:04:02,111.6440863
0:04:03,110.8162293
0:04:04,110.6460562
0:04:05,110.127974
0:04:06,108.9936432
0:04:07,108.0656762
0:04:08,106.5303499
0:04:09,107.4774807
0:04:10,106.3226149
0:04:11,106.4809327
0:04:12,105.9692712
0:04:13,105.8774053
0:04:14,106.8057854
0:04:15,106.9276644
0:04:16,107.0532022
0:04:17,107.8421473
0:04:18,107.5492161
0:04:19,107.2686542
0:04:20,106.020446
0:04:21,108.302576
0:04:22,107.2821511
0:04:23,107.0734523
0:04:24,106.4336001
0:04:25,105.949013
0:04:26,107.3714586
0:04:27,107.6934579
0:04:28,106.7449023
0:04:29,107.1986846
0:04:30,108.6178224
0:04:31,110.2874483
0:04:32,108.9607474
0:04:33,109.8991415
0:04:34,108.2528574
0:04:35,108.0664074
0:04:36,107.190054
0:04:37,107.2666162
0:04:38,108.7601664
0:04:39,109.7001599
0:04:40,110.471189
0:04:41,110.407096
0:04:42,108.8668841
0:04:43,109.6499873
0:04:44,111.8356559
0:04:45,111.1198673
0:04:46,112.0587825
0:04:47,112.240969
0:04:48,113.1960494
0:04:49,114.0913242
0:04:50,115.0447754
0:04:51,114.1348839
0:04:52,112.3037603
0:04:53,113.1742276
0:04:54,112.5888903
0:04:55,111.2590572
0:04:56,111.9897287
0:04:57,111.0323147
0:04:58,109.5702624
0:04:59,109.7507089
0:05:00,108.7358806
0:05:01,110.0343023
0:05:02,109.6651226
0:05:03,109.90247
0:05:04,111.7005559
0:05:05,113.0186193
0:05:06,113.0574252
0:05:07,112.6730157
0:05:08,113.2860392
0:05:09,112.2292763
0:05:10,110.5583649
0:05:11,109.2603548
0:05:12,109.0362566
0:05:13,108.5219567
0:05:14,108.4997394
0:05:15,109.2835731
0:05:16,107.3627954
0:05:17,106.811712
0:05:18,105.2957237
0:05:19,103.8439152
0:05:20,105.8818292
0:05:21,106.9960756
0:05:22,107.3736835
0:05:23,107.9868303
0:05:24,107.1878174
0:05:25,106.7866811
0:05:26,106.395712
0:05:27,105.2097506
0:05:28,105.7665596
0:05:29,105.4532412
0:05:30,105.0686357
0:05:31,106.1241939
0:05:32,105.3890552
0:05:33,104.7823758
0:05:34,105.7738809
0:05:35,107.8210398
0:05:36,107.3510943
0:05:37,106.9121297
0:05:38,106.5344247
0:05:39,105.4970528
0:05:40,105.3479067
0:05:41,105.6826818
0:05:42,106.3371805
0:05:43,105.980883
0:05:44,105.6100682
0:05:45,103.5639143
0:05:46,102.6255498
0:05:47,101.9879819
0:05:48,101.7235665
0:05:49,101.6219072
0:05:50,102.009731
0:05:51,101.1725315
0:05:52,101.8706354
0:05:53,101.3583144
0:05:54,102.6834018
0:05:55,103.7498127
0:05:56,104.2103965
0:05:57,105.1220517
0:05:58,105.6392506
0:05:59,105.3798496
0:06:00,106.9704079
0:06:01,106.2169385
0:06:02,107.122517
0:06:03,107.2692763
0:06:04,107.4239566
0:06:05,108.1327568
0:06:06,107.7902247
0:06:07,110.951069
0:06:08,110.5055568
0:06:09,109.7949635
0:06:10,109.2982617
0:06:11,109.6846685
0:06:12,109.322386
0:06:13,109.5445456
0:06:14,108.6397765
0:06:15,108.5015945
0:06:16,109.6178451
0:06:17,110.5277461
0:06:18,110.6807926
0:06:19,111.1227491
0:06:20,109.6458341
0:06:21,109.9131728
0:06:22,110.6231916
0:06:23,110.6225731
0:06:24,111.9170601
0:06:25,111.9148346
0:06:26,112.5125038
0:06:27,114.1495256
0:06:28,113.179136
0:06:29,113.8261674
0:06:30,114.0717181
0:06:31,114.5307285
0:06:32,115.4990494
0:06:33,115.1362337
0:06:34,113.3737196
0:06:35,112.9203763
0:06:36,111.9065076
0:06:37,111.898896
0:06:38,111.9481455
0:06:39,110.9562072
0:06:40,111.3976361
0:06:41,110.7375147
0:06:42,110.2533273
0:06:43,111.2042848
0:06:44,111.0707884
0:06:45,111.3846338
0:06:46,112.8673971
0:06:47,112.5282838
0:06:48,112.281971
0:06:49,112.9208647
0:06:50,112.5468108
0:06:51,111.9800774
0:06:52,111.9285168
0:06:53,110.3593853
0:06:54,110.7023502
0:06:55,110.8969153
0:06:56,111.7936121
0:06:57,110.9764445
0:06:58,110.0400186
0:06:59,110.3734807
0:07:00,110.0684875
0:07:01,110.8107149
0:07:02,112.4998495
0:07:03,113.4280763
0:07:04,113.54277
0:07:05,113.2005297
0:07:06,112.8836677
0:07:07,113.3244698
0:07:08,113.7016459
0:07:09,114.1827745
0:07:10,115.7332253
0:07:11,116.2212004
0:07:12,117.1050477
0:07:13,115.4207307
0:07:14,115.926719
0:07:15,116.8987453
0:07:16,117.4399928
0:07:17,118.6272774
0:07:18,117.969537
0:07:19,118.1695824
0:07:20,117.876423
0:07:21,117.8587611
0:07:22,117.0598291
0:07:23,117.086157
0:07:24,117.74187
0:07:25,116.7851664
0:07:26,115.8704683
0:07:27,115.9980613
0:07:28,115.1824024
0:07:29,114.5760342
0:07:30,114.7317509
0:07:31,115.7370807
0:07:32,113.7152609
0:07:33,113.3838207
0:07:34,113.6201863
0:07:35,113.5979022
0:07:36,112.2196525
0:07:37,112.6353613
0:07:38,112.8961595
0:07:39,113.9582037
0:07:40,114.9221324
0:07:41,114.9967794
0:07:42,114.7379438
0:07:43,116.6146127
0:07:44,116.4604526
0:07:45,117.0098504
0:07:46,115.4118442
0:07:47,116.4464219
0:07:48,117.561101
0:07:49,117.0048433
0:07:50,115.7169006
0:07:51,115.1483249
0:07:52,114.7057737
0:07:53,114.9215968
0:07:54,115.5590824
0:07:55,115.0561134
0:07:56,115.6542714
0:07:57,114.5887411
0:07:58,115.683016
0:07:59,117.1449156
0:08:00,116.5079598
0:08:01,114.8608322
0:08:02,113.7636991
0:08:03,113.2261701
0:08:04,112.2933314
0:08:05,110.4468578
0:08:06,110.7585508
0:08:07,110.9349754
0:08:08,112.0889587
0:08:09,111.0565145
0:08:10,109.8346887
0:08:11,111.0651479
0:08:12,111.9795185
0:08:13,111.7241412
0:08:14,110.3851715
0:08:15,110.7429072
0:08:16,112.5844072
0:08:17,111.2154906
0:08:18,111.4582809
0:08:19,113.8062948
0:08:20,114.4739013
0:08:21,115.2717646
0:08:22,116.1328793
0:08:23,115.8173341
0:08:24,116.3425359
0:08:25,114.9632541
0:08:26,116.0536493
0:08:27,115.0033621
0:08:28,114.1543621
0:08:29,115.5677854
0:08:30,116.621868
0:08:31,117.5586761
0:08:32,118.6622799
0:08:33,118.6025774
0:08:34,118.2425642
0:08:35,118.1607565
0:08:36,117.9365127
0:08:37,118.2157461
0:08:38,117.2736911
0:08:39,117.9981798
0:08:40,120.101876
0:08:41,119.8549242
0:08:42,119.778008
0:08:43,120.2174133
0:08:44,120.7009164
0:08:45,120.28996
0:08:46,119.2204606
0:08:47,119.7637469
0:08:48,122.0476817
0:08:49,121.8132356
0:08:50,122.8330005
0:08:51,123.227208
0:08:52,122.7485657
0:08:53,123.486172
0:08:54,125.2232324
0:08:55,123.622049
0:08:56,122.9644091
0:08:57,122.4393776
0:08:58,123.3497398
0:08:59,124.8228504
0:09:00,124.5068005
0:09:01,124.8597318
0:09:02,125.6291413
0:09:03,125.9779355
0:09:04,124.7298035
0:09:05,125.8663509
0:09:06,125.7923174
0:09:07,125.7163828
0:09:08,124.3302214
0:09:09,125.5046366
0:09:10,125.6805597
0:09:11,126.0161758
0:09:12,127.6362307
0:09:13,127.1091591
0:09:14,124.1309462
0:09:15,124.1716926
0:09:16,122.7119233
0:09:17,124.0293367
0:09:18,125.7276668
0:09:19,123.5475158
0:09:20,121.2870524
0:09:21,120.7528593
0:09:22,122.7943155
0:09:23,120.8531392
0:09:24,120.4606851
0:09:25,119.2730085
0:09:26,119.6586482
0:09:27,120.6229981
0:09:28,119.5795213
0:09:29,118.1193524
0:09:30,117.3366848
0:09:31,117.3911228
0:09:32,117.8390477
0:09:33,117.1510942
0:09:34,117.2996185
0:09:35,118.1034783
0:09:36,118.7701593
0:09:37,118.1952334
0:09:38,120.4126161
0:09:39,120.6620856
0:09:40,119.020405
0:09:41,119.5753196
0:09:42,117.4178994
0:09:43,116.9743846
0:09:44,115.6657879
0:09:45,116.3178422
0:09:46,116.3557294
0:09:47,115.9530203
0:09:48,115.330803
0:09:49,115.7732889
0:09:50,114.0742749
0:09:51,112.9070374
0:09:52,112.585472
0:09:53,113.3196152
0:09:54,113.2213348
0:09:55,113.0168731
0:09:56,113.3125037
0:09:57,113.4137739
0:09:58,114.4758974
0:09:59,113.5330993
0:10:00,113.5849744
0:10:01,113.0080324
0:10:02,112.7080527
0:10:03,111.0423456
0:10:04,111.5524943
0:10:05,110.6348434
0:10:06,108.9222262
0:10:07,110.0832857
0:10:08,110.5370258
0:10:09,109.9384808
0:10:10,108.8823113
0:10:11,109.0398543
0:10:12,110.1359961
0:10:13,110.161509
0:10:14,110.3858716
0:10:15,110.1919078
0:10:16,110.1943692
0:10:17,111.1112555
0:10:18,109.8342344
0:10:19,110.0032176
0:10:20,110.2096059
0:10:21,110.554158
0:10:22,109.7064735
0:10:23,109.6725488
0:10:24,110.398822
0:10:25,111.1561141
0:10:26,110.5304706
0:10:27,111.5029614
0:10:28,111.5268805
0:10:29,110.4911606
0:10:30,110.7696031
0:10:31,110.2979379
0:10:32,111.568683
0:10:33,111.5371723
0:10:34,110.3896558
0:10:35,110.083021
0:10:36,109.9116988
0:10:37,108.4346619
0:10:38,110.0613587
0:10:39,108.1394846
0:10:40,109.0505065
0:10:41,109.3096159
0:10:42,108.6603923
0:10:43,106.4046208
0:10:44,105.854216
0:10:45,105.2007542
0:10:46,103.6046905
0:10:47,103.2574162
0:10:48,103.3440249
0:10:49,103.0603419
0:10:50,102.6421389
0:10:51,103.8050468
0:10:52,104.3302138
0:10:53,104.8637817
0:10:54,102.3201497
0:10:55,102.3211891
0:10:56,102.4976738
0:10:57,102.9438788
0:10:58,103.8899953
0:10:59,104.7613085
0:11:00,102.7958299
0:11:01,104.0021701
0:11:02,102.0978378
0:11:03,101.360154
0:11:04,99.66819115
0:11:05,99.74356797
0:11:06,99.28808875
0:11:07,99.15815892
0:11:08,99.48775649
0:11:09,97.7769045
0:11:10,99.47192738
0:11:11,99.5762199
0:11:12,100.8073353
0:11:13,99.65339056
0:11:14,98.93874465
0:11:15,97.69901602
0:11:16,96.62052111
0:11:17,97.02258891
0:11:18,96.63063355
0:11:19,96.36679573
0:11:20,97.29316251
0:11:21,94.15390879
0:11:22,93.22698199
0:11:23,91.35175568
0:11:24,92.00164137
0:11:25,91.54364655
0:11:26,91.27361214
0:11:27,90.6224326
0:11:28,90.84556642
0:11:29,90.52953561
0:11:30,88.72790965
0:11:31,87.77473545
0:11:32,87.63993568
0:11:33,86.35697368
0:11:34,85.45882068
0:11:35,84.92433045
0:11:36,86.61257265
0:11:37,87.33619826
0:11:38,86.8920625
0:11:39,86.51802357
0:11:40,84.79641628
0:11:41,85.40710288
0:11:42,84.91605559
0:11:43,85.82360523
0:11:44,86.36015977
0:11:45,86.89004434
0:11:46,86.61202863
0:11:47,87.79538196
0:11:48,88.02851206
0:11:49,87.44715297
0:11:50,90.38142662
0:11:51,89.6985621
0:11:52,89.28865419
0:11:53,90.07340335
0:11:54,89.32012331
0:11:55,90.0254712
0:11:56,90.0310438
0:11:57,90.04429402
0:11:58,90.53817905
0:11:59,91.67934988
0:12:00,91.36399601
0:12:01,91.66341593
0:12:02,90.7653095
0:12:03,90.32377011
0:12:04,90.41932918
0:12:05,89.0324968
0:12:06,90.89896134
0:12:07,90.70792536
0:12:08,91.97656221
0:12:09,92.26941892
0:12:10,90.95524969
0:12:11,90.79380111
0:12:12,91.10924316
0:12:13,90.70379267
0:12:14,88.56259395
0:12:15,88.26696416
0:12:16,87.7087256
0:12:17,88.64572127
0:12:18,89.37877212
0:12:19,89.3767752
0:12:20,88.64737045
0:12:21,87.89743403
0:12:22,87.27269295
0:12:23,88.63291043
0:12:24,90.89736354
0:12:25,89.23204399
0:12:26,88.84895361
0:12:27,88.00532057
0:12:28,88.68338807
0:12:29,87.07587024
0:12:30,87.42931782
0:12:31,85.99527426
0:12:32,86.03297352
0:12:33,88.21000924
0:12:34,88.55368826
0:12:35,88.19764059
0:12:36,87.7731178
0:12:37,87.75463619
0:12:38,87.84698982
0:12:39,87.82870991
0:12:40,89.97891686
0:12:41,91.07139628
0:12:42,91.42980821
0:12:43,92.31556814
0:12:44,88.85459532
0:12:45,89.46345663
0:12:46,87.01931107
0:12:47,86.00364539
0:12:48,85.08852087
0:12:49,84.37070141
0:12:50,84.1322204
0:12:51,83.76305765
0:12:52,82.99061217
0:12:53,84.05484833
0:12:54,83.00430748
0:12:55,83.75617338
0:12:56,84.33606454
0:12:57,83.40565395
0:12:58,84.04725555
0:12:59,83.32986268
0:13:00,83.4535043
0:13:01,84.28474531
0:13:02,84.36626237
0:13:03,83.97326372
0:13:04,85.12142197
0:13:05,85.16004336
0:13:06,83.94786382
0:13:07,84.28512673
0:13:08,83.98240218
0:13:09,83.96655208
0:13:10,83.52536883
0:13:11,84.10734743
0:13:12,84.59594769
0:13:13,84.19350666
0:13:14,84.6570064
0:13:15,86.69067842
0:13:16,86.71668197
0:13:17,86.6247182
0:13:18,85.79582428
0:13:19,85.6770922
0:13:20,84.9411624
0:13:21,84.06988535
0:13:22,83.64900925
0:13:23,84.10750457
0:13:24,84.32439325
0:13:25,84.16880613
0:13:26,83.74674585
0:13:27,83.3717257
0:13:28,81.5281446
0:13:29,80.31230111
0:13:30,80.44009454
0:13:31,81.75154737
0:13:32,81.46734836
0:13:33,82.08436214
0:13:34,82.50191176
0:13:35,84.00895735
0:13:36,82.86080311
0:13:37,82.93878799
0:13:38,83.42236336
0:13:39,82.81866496
0:13:40,81.89145474
0:13:41,79.85888256
0:13:42,79.13165449
0:13:43,79.69617854
0:13:44,81.85331136
0:13:45,80.79652157
0:13:46,80.89274807
0:13:47,80.63408138
0:13:48,80.63488295
0:13:49,80.80343969
0:13:50,81.46272472
0:13:51,80.70877952
0:13:52,81.13662791
0:13:53,80.87363775
0:13:54,83.35270192
0:13:55,83.85507157
0:13:56,84.18289593
0:13:57,82.27748525
0:13:58,82.50572271
0:13:59,82.43917859
0:14:00,82.96940634
0:14:01,83.13497217
0:14:02,83.25147883
0:14:03,83.31884493
0:14:04,81.70378744
0:14:05,81.69409004
0:14:06,80.63985003
0:14:07,81.55736827
0:14:08,82.35237539
0:14:09,83.61243575
0:14:10,82.99313059
0:14:11,84.63867597
0:14:12,84.51639435
0:14:13,86.19554015
0:14:14,87.07108794
0:14:15,87.03602574
0:14:16,89.66341942
0:14:17,88.09780395
0:14:18,87.20693534
0:14:19,88.67024575
0:14:20,87.95403212
0:14:21,87.3564448
0:14:22,88.72361129
0:14:23,86.8573275
0:14:24,87.37756116
0:14:25,85.92635917
0:14:26,87.64842674
0:14:27,87.28356802
0:14:28,87.34832012
0:14:29,86.90319732
0:14:30,86.94628135
0:14:31,86.42393083
0:14:32,85.26587084
0:14:33,84.91401113
0:14:34,84.49164982
0:14:35,83.33581288
0:14:36,83.70160798
0:14:37,82.23851467
0:14:38,80.43757229
0:14:39,81.27754511
0:14:40,80.02067
0:14:41,79.69197438
0:14:42,80.14530557
0:14:43,80.90035081
0:14:44,79.62447389
0:14:45,77.66779156
0:14:46,76.67474963
0:14:47,77.08588871
0:14:48,75.90215348
0:14:49,75.47490524
0:14:50,75.54764716
0:14:51,75.49043363
0:14:52,74.37645537
0:14:53,75.08129475
0:14:54,74.37153683
0:14:55,76.55644879
0:14:56,76.44720218
0:14:57,78.46616038
0:14:58,80.39259451
0:14:59,79.98375467
0:15:00,80.00770921
0:15:01,80.72808582
0:15:02,79.9948555
0:15:03,77.90544151
0:15:04,77.52502263
0:15:05,78.56434731
0:15:06,78.23636497
0:15:07,77.11098041
0:15:08,77.76309718
0:15:09,77.57786406
0:15:10,76.45571228
0:15:11,76.91261137
0:15:12,75.75549911
0:15:13,75.68774902
0:15:14,75.78350052
0:15:15,76.49622944
0:15:16,75.77476292
0:15:17,76.09402967
0:15:18,75.61752671
0:15:19,76.97841246
0:15:20,76.91378258
0:15:21,75.47338812
0:15:22,75.21615331
0:15:23,75.92062139
0:15:24,75.56395799
0:15:25,75.7204044
0:15:26,75.54176076
0:15:27,75.39798589
0:15:28,73.54798609
0:15:29,73.35307294
0:15:30,74.01296259
0:15:31,72.64896783
0:15:32,73.37863406
0:15:33,74.0264259
0:15:34,75.947621
0:15:35,76.62637801
0:15:36,77.5038967
0:15:37,79.38167554
0:15:38,80.33771578
0:15:39,80.405339
0:15:40,80.43452258
0:15:41,81.55658998
0:15:42,79.81817662
0:15:43,81.28867102
0:15:44,80.98620648
0:15:45,80.83262028
0:15:46,82.59254036
0:15:47,81.95697134
0:15:48,80.01308672
0:15:49,80.66189628
0:15:50,81.75550592
0:15:51,81.03209107
0:15:52,81.138985
0:15:53,80.37419574
0:15:54,79.97772157
0:15:55,80.3662112
0:15:56,80.00965089
0:15:57,78.20562963
0:15:58,76.68207667
0:15:59,78.03241278
0:16:00,77.78817006
0:16:01,75.83105738
0:16:02,76.11469324
0:16:03,77.99096616
0:16:04,78.91874166
0:16:05,79.61423021
0:16:06,80.90401322
0:16:07,79.71000024
0:16:08,79.07270813
0:16:09,79.99661986
0:16:10,80.4312733
0:16:11,80.29139412
0:16:12,81.75367885
0:16:13,82.05599643
0:16:14,81.53808722
0:16:15,81.32949267
0:16:16,81.46898389
0:16:17,81.26668415
0:16:18,83.61583346
0:16:19,83.53375218
0:16:20,84.24527691
0:16:21,85.33881476
0:16:22,86.47587294
0:16:23,86.77688866
0:16:24,87.06775387
0:16:25,88.30917495
0:16:26,89.26109266
0:16:27,88.57380094
0:16:28,87.49455615
0:16:29,86.55260619
0:16:30,86.52828173
0:16:31,86.83957678
0:16:32,85.02443961
0:16:33,83.31239863
0:16:34,84.64225386
0:16:35,82.91937391
0:16:36,81.68945977
0:16:37,81.4475423
0:16:38,82.74229177
0:16:39,82.17839309
0:16:40,82.87205606
0:16:41,83.25745089
0:16:42,83.33073165
0:16:43,84.86463243
0:16:44,85.10698748
0:16:45,84.42346023
0:16:46,81.96282714
0:16:47,82.85321056
0:16:48,80.81349137
0:16:49,80.33042693
0:16:50,80.14134392
0:16:51,79.94852722
0:16:52,79.96480256
0:16:53,80.34163358
0:16:54,80.17306861
0:16:55,78.5586274
0:16:56,78.74934443
0:16:57,78.13092
0:16:58,78.45993369
0:16:59,79.28300165
0:17:00,79.55163527
0:17:01,80.01584495
0:17:02,79.84206788
0:17:03,80.21516425
0:17:04,81.65631071
0:17:05,81.47075721
0:17:06,79.53335109
0:17:07,79.91901304
0:17:08,81.59082455
0:17:09,81.72148636
0:17:10,81.9792017
0:17:11,81.80010781
0:17:12,82.7444336
0:17:13,82.74535693
0:17:14,85.12632586
0:17:15,83.51846731
0:17:16,83.41917563
0:17:17,83.51724348
0:17:18,84.82119453
0:17:19,85.38395924
0:17:20,84.19046911
0:17:21,84.55136606
0:17:22,84.49344317
0:17:23,85.20370804
0:17:24,86.22998148
0:17:25,86.44861041
0:17:26,85.37355431
0:17:27,86.9107969
0:17:28,84.92660996
0:17:29,83.49718944
0:17:30,85.47732389
0:17:31,86.48612234
0:17:32,85.62766855
0:17:33,85.31952004
0:17:34,86.36842301
0:17:35,84.63415011
0:17:36,86.43246131
0:17:37,86.56552598
0:17:38,86.24778502
0:17:39,86.67006849
0:17:40,87.07043694
0:17:41,87.94935366
0:17:42,89.59100589
0:17:43,89.79268495
0:17:44,89.99461677
0:17:45,90.14768494
0:17:46,90.39440826
0:17:47,90.78538605
0:17:48,90.37604459
0:17:49,91.73692476
0:17:50,89.81616086
0:17:51,89.64008643
0:17:52,90.20972603
0:17:53,89.68354139
0:17:54,89.56260834
0:17:55,90.575891
0:17:56,90.98970358
0:17:57,91.29841239
0:17:58,89.90632564
0:17:59,89.53828058
0:18:00,89.07413119
0:18:01,89.12013502
0:18:02,88.81031259
0:18:03,87.12113551
0:18:04,87.41038531
0:18:05,89.74658749
0:18:06,89.12334071
0:18:07,89.2265551
0:18:08,88.92779257
0:18:09,88.14167715
0:18:10,88.95719911
0:18:11,88.37410966
0:18:12,90.53101001
0:18:13,89.97548197
0:18:14,89.95610203
0:18:15,90.63492101
0:18:16,90.06330839
0:18:17,90.31194397
0:18:18,90.78682678
0:18:19,89.67320188
0:18:20,90.24508373
0:18:21,90.01753249
0:18:22,88.62567562
0:18:23,87.45994232
0:18:24,86.85433764
0:18:25,84.59465905
0:18:26,83.9804839
0:18:27,83.37761782
0:18:28,84.55080768
0:18:29,84.02356016
0:18:30,83.28763139
0:18:31,83.60218456
0:18:32,84.89958075
0:18:33,85.76959308
0:18:34,85.17747033
0:18:35,86.74990764
0:18:36,87.45009438
0:18:37,87.1947091
0:18:38,87.59075981
0:18:39,87.95252799
0:18:40,89.47432163
0:18:41,89.52298989
0:18:42,89.23651671
0:18:43,89.57035806
0:18:44,88.90057056
0:18:45,87.35565199
0:18:46,87.72803617
0:18:47,86.28601285
0:18:48,86.77738265
0:18:49,87.34448609
0:18:50,86.84573236
0:18:51,87.23802196
0:18:52,88.36641605
0:18:53,88.35640559
0:18:54,88.15402423
0:18:55,88.81510367
0:18:56,89.8804108
0:18:57,89.10882374
0:18:58,87.3588419
0:18:59,88.02963214
0:19:00,88.49848613
0:19:01,87.06857039
0:19:02,86.51634276
0:19:03,86.37435288
0:19:04,85.37894842
0:19:05,83.08783337
0:19:06,83.29321959
0:19:07,82.51131254
0:19:08,81.89808136
0:19:09,83.58939008
0:19:10,82.7036463
0:19:11,83.46946076
0:19:12,84.37157094
0:19:13,84.14428403
0:19:14,85.9169939
0:19:15,86.5020201
0:19:16,88.50917612
0:19:17,87.53232614
0:19:18,87.410041
0:19:19,88.90602941
0:19:20,88.59975384
0:19:21,89.45005565
0:19:22,88.12296607
0:19:23,88.64523679
0:19:24,89.2102772
0:19:25,88.70641105
0:19:26,88.59180072
0:19:27,89.31545683
0:19:28,88.69915777
0:19:29,87.95111229
0:19:30,89.35497451
